REGISTRO,nome,preco
1542302460015,AT-LOR,"25,84"
1542302460023,AT-LOR,"77,46"
1542302460031,AT-LOR,"155,00"
1542302460066,AT-LOR,"25,84"
1542302460074,AT-LOR,"77,46"
1542302460082,AT-LOR,"155,00"
1542302460112,AT-LOR,"51,62"
1542302460120,AT-LOR,"155,00"
1542302460139,AT-LOR,"309,96"
1542302460163,AT-LOR,"51,62"
1542302460171,AT-LOR,"155,00"
1542302460181,AT-LOR,"309,96"
1542302470010,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"35,25"
1542302470029,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"70,50"
1542302470037,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"141,06"
1542302470045,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"211,57"
1542302470053,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"282,10"
1542302470061,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"302,23"
1542302470071,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"151,13"
1542302470088,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"423,12"
1542302470096,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,"453,36"
1542302480016,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"26,39"
1542302480024,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"13,17"
1542302490011,SIMETICONA,"15,88"
1542302500017,CLORIDRATO DE VENLAFAXINA,"92,97"
1542302500025,CLORIDRATO DE VENLAFAXINA,"65,90"
1542302500033,CLORIDRATO DE VENLAFAXINA,"23,25"
1542302500041,CLORIDRATO DE VENLAFAXINA,"33,44"
1542302500051,CLORIDRATO DE VENLAFAXINA,"92,97"
1542302500068,CLORIDRATO DE VENLAFAXINA,"131,76"
1542302500076,CLORIDRATO DE VENLAFAXINA,"9,94"
1542302500084,CLORIDRATO DE VENLAFAXINA,"39,68"
1542302500092,CLORIDRATO DE VENLAFAXINA,"39,68"
1542302500106,CLORIDRATO DE VENLAFAXINA,"39,68"
1542302500114,CLORIDRATO DE VENLAFAXINA,"79,37"
1542302500122,CLORIDRATO DE VENLAFAXINA,"92,97"
1542302500130,CLORIDRATO DE VENLAFAXINA,"185,92"
1542302500149,CLORIDRATO DE VENLAFAXINA,"131,76"
1542302500157,CLORIDRATO DE VENLAFAXINA,"263,56"
1542302500165,CLORIDRATO DE VENLAFAXINA,"13,24"
1542302500173,CLORIDRATO DE VENLAFAXINA,"30,98"
1542302500181,CLORIDRATO DE VENLAFAXINA,"43,91"
1542302500221,CLORIDRATO DE VENLAFAXINA,"1018,15"
1542302500246,CLORIDRATO DE VENLAFAXINA,"1234,04"
1542302510012,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"26,27"
1542302510020,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"13,13"
1542302520018,CLORIDRATO DE BUPROPIONA,"44,03"
1542302520026,CLORIDRATO DE BUPROPIONA,"121,49"
1542302520034,CLORIDRATO DE BUPROPIONA,"234,42"
1542302530013,TRASOLIN,"17,71"
1542302530021,TRASOLIN,"25,30"
1542302530031,TRASOLIN,"35,40"
1542302530048,TRASOLIN,"50,60"
1542302530056,TRASOLIN,"70,86"
1542302530064,TRASOLIN,"75,90"
1542302530072,TRASOLIN,"151,81"
1542302530129,TRASOLIN,"32,58"
1542302530137,TRASOLIN,"46,52"
1542302530145,TRASOLIN,"65,13"
1542302530153,TRASOLIN,"93,05"
1542302530161,TRASOLIN,"130,31"
1542302530171,TRASOLIN,"139,61"
1542302530188,TRASOLIN,"279,20"
1542302540019,CETOCONAZOL,"32,25"
1542302540027,CETOCONAZOL,"96,73"
1542302540043,CETOCONAZOL,"18,93"
1542302540094,CETOCONAZOL,"193,43"
1542302540108,CETOCONAZOL,"290,16"
1542302550014,CLONAZEPAM,"14,46"
1542302550030,CLONAZEPAM,"14,46"
1542302550057,CLONAZEPAM,"14,46"
1542302550073,CLONAZEPAM,"3,14"
1542302550081,CLONAZEPAM,"6,30"
1542302550091,CLONAZEPAM,"9,47"
1542302550103,CLONAZEPAM,"18,93"
1542302550121,CLONAZEPAM,"5,50"
1542302550138,CLONAZEPAM,"10,99"
1542302550146,CLONAZEPAM,"16,60"
1542302550154,CLONAZEPAM,"33,04"
1542302550197,CLONAZEPAM,"9,01"
1542302550243,CLONAZEPAM,"15,76"
1542302560011,CLIOQDERM,"25,54"
1542302560028,CLIOQDERM,"12,78"
1542302570015,CLIOQDERM,"25,54"
1542302570023,CLIOQDERM,"12,78"
1542302580010,CIXIN,"28,64"
1542302580029,CIXIN,"41,87"
1542302580037,CIXIN,"82,12"
1542302590016,FLUCONAZOL,"53,93"
1542302590024,FLUCONAZOL,"107,82"
1542302590032,FLUCONAZOL,"2694,93"
1542302590040,FLUCONAZOL,"5389,85"
1542302600011,ITRACONAZOL,"61,03"
1542302600021,ITRACONAZOL,"128,07"
1542302600038,ITRACONAZOL,"160,13"
1542302600046,ITRACONAZOL,"2973,24"
1542302610017,TOBRAMICINA,"19,93"
1542302610025,TOBRAMICINA,"996,91"
1542302620012,MALEATO DE ENALAPRIL,"40,31"
1542302620039,MALEATO DE ENALAPRIL,"13,44"
1542302620047,MALEATO DE ENALAPRIL,"40,31"
1542302620063,MALEATO DE ENALAPRIL,"40,31"
1542302620081,MALEATO DE ENALAPRIL,"40,31"
1542302620101,MALEATO DE ENALAPRIL,"80,62"
1542302620111,MALEATO DE ENALAPRIL,"80,62"
1542302620128,MALEATO DE ENALAPRIL,"72,16"
1542302620136,MALEATO DE ENALAPRIL,"72,16"
1542302630018,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,"27,26"
1542302630026,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,"1635,92"
1542302630034,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,"27,26"
1542302630042,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,"1635,92"
1542302640013,SINVASTATINA,"20,09"
1542302640021,SINVASTATINA,"60,23"
1542302640031,SINVASTATINA,"501,87"
1542302640048,SINVASTATINA,"25,23"
1542302640056,SINVASTATINA,"75,63"
1542302640064,SINVASTATINA,"630,39"
1542302640072,SINVASTATINA,"34,30"
1542302640080,SINVASTATINA,"102,90"
1542302640099,SINVASTATINA,"857,46"
1542302640102,SINVASTATINA,"34,30"
1542302640110,SINVASTATINA,"102,90"
1542302640129,SINVASTATINA,"857,46"
1542302650019,FUROSEMIDA,"12,77"
1542302650043,FUROSEMIDA,"19,17"
1542302660014,ESPIRONOLACTONA,"3,12"
1542302660022,ESPIRONOLACTONA,"7,82"
1542302660030,ESPIRONOLACTONA,"15,64"
1542302660049,ESPIRONOLACTONA,"23,45"
1542302660057,ESPIRONOLACTONA,"4,92"
1542302660065,ESPIRONOLACTONA,"12,30"
1542302660073,ESPIRONOLACTONA,"24,62"
1542302660081,ESPIRONOLACTONA,"36,95"
1542302660091,ESPIRONOLACTONA,"46,93"
1542302660103,ESPIRONOLACTONA,"70,37"
1542302660111,ESPIRONOLACTONA,"93,85"
1542302660121,ESPIRONOLACTONA,"117,31"
1542302660138,ESPIRONOLACTONA,"73,84"
1542302660146,ESPIRONOLACTONA,"110,76"
1542302660154,ESPIRONOLACTONA,"147,66"
1542302660162,ESPIRONOLACTONA,"184,60"
1542302670011,MONTELUCASTE DE SODIO,"31,57"
1542302670028,MONTELUCASTE DE SODIO,"56,75"
1542302670036,MONTELUCASTE DE SODIO,"60,79"
1542302670044,MONTELUCASTE DE SODIO,"113,46"
1542302670052,MONTELUCASTE DE SODIO,"148,34"
1542302670060,MONTELUCASTE DE SODIO,"226,94"
1542302670079,MONTELUCASTE DE SODIO,"243,14"
1542302670125,MONTELUCASTE DE SODIO,"31,57"
1542302670133,MONTELUCASTE DE SODIO,"44,28"
1542302670141,MONTELUCASTE DE SODIO,"47,43"
1542302670151,MONTELUCASTE DE SODIO,"88,56"
1542302670168,MONTELUCASTE DE SODIO,"94,93"
1542302670176,MONTELUCASTE DE SODIO,"177,09"
1542302670184,MONTELUCASTE DE SODIO,"189,71"
1542302670230,MONTELUCASTE DE SODIO,"31,57"
1542302670249,MONTELUCASTE DE SODIO,"44,28"
1542302670257,MONTELUCASTE DE SODIO,"47,43"
1542302670265,MONTELUCASTE DE SODIO,"88,56"
1542302670273,MONTELUCASTE DE SODIO,"94,93"
1542302670281,MONTELUCASTE DE SODIO,"177,09"
1542302670291,MONTELUCASTE DE SODIO,"189,71"
1542302680015,ATENOLOL,"26,92"
1542302680023,ATENOLOL,"12,58"
1542302680031,ATENOLOL,"25,13"
1542302680058,ATENOLOL,"41,39"
1542302680066,ATENOLOL,"19,33"
1542302680074,ATENOLOL,"38,64"
1542302680090,ATENOLOL,"71,65"
1542302680104,ATENOLOL,"33,43"
1542302680112,ATENOLOL,"66,88"
1542302680139,ATENOLOL,"12,58"
1542302680147,ATENOLOL,"25,13"
1542302680155,ATENOLOL,"26,92"
1542302680171,ATENOLOL,"19,33"
1542302680181,ATENOLOL,"38,64"
1542302680198,ATENOLOL,"41,39"
1542302680211,ATENOLOL,"33,43"
1542302680228,ATENOLOL,"66,88"
1542302680236,ATENOLOL,"71,65"
1542302690029,FITOBILOBA,"48,23"
1542302690037,FITOBILOBA,"84,23"
1542302690053,FITOBILOBA,"63,81"
1542302700067,CLORIDRATO DE METFORMINA,"20,86"
1542302700105,CLORIDRATO DE METFORMINA,"695,53"
1542302710011,CLORIDRATO DE RANITIDINA,"29,02"
1542302710021,CLORIDRATO DE RANITIDINA,"54,83"
1542302710054,CLORIDRATO DE RANITIDINA,"46,71"
1542302710062,CLORIDRATO DE RANITIDINA,"93,41"
1542302710070,CLORIDRATO DE RANITIDINA,"59,60"
1542302710089,CLORIDRATO DE RANITIDINA,"114,42"
1542302710151,CLORIDRATO DE RANITIDINA,"70,56"
1542302710161,CLORIDRATO DE RANITIDINA,"169,34"
1542302710194,CLORIDRATO DE RANITIDINA,"175,20"
1542302710208,CLORIDRATO DE RANITIDINA,"350,39"
1542302710232,CLORIDRATO DE RANITIDINA,"41,45"
1542302740077,LAMOTRIGINA,"99,56"
1542302740085,LAMOTRIGINA,"49,78"
1542302740093,LAMOTRIGINA,"177,16"
1542302740107,LAMOTRIGINA,"88,59"
1542302740115,LAMOTRIGINA,"310,11"
1542302740123,LAMOTRIGINA,"155,07"
1542302760019,ALBENDAZOL,"9,69"
1542302760027,ALBENDAZOL,"46,33"
1542302760043,ALBENDAZOL,"28,48"
1542302770014,CLORIDRATO DE AMIODARONA,"12,75"
1542302770022,CLORIDRATO DE AMIODARONA,"19,08"
1542302770030,CLORIDRATO DE AMIODARONA,"38,17"
1542302770049,CLORIDRATO DE AMIODARONA,"267,23"
1542302770057,CLORIDRATO DE AMIODARONA,"286,29"
1542302770065,CLORIDRATO DE AMIODARONA,"318,10"
1542302770073,CLORIDRATO DE AMIODARONA,"24,28"
1542302770081,CLORIDRATO DE AMIODARONA,"36,43"
1542302770091,CLORIDRATO DE AMIODARONA,"72,90"
1542302770103,CLORIDRATO DE AMIODARONA,"510,20"
1542302770111,CLORIDRATO DE AMIODARONA,"546,66"
1542302770121,CLORIDRATO DE AMIODARONA,"607,40"
1542302780011,ZOBILAR,"23,71"
1542302820011,CAPTOPRIL,"8,11"
1542302820021,CAPTOPRIL,"13,77"
1542302820038,CAPTOPRIL,"32,42"
1542302820046,CAPTOPRIL,"243,23"
1542302820054,CAPTOPRIL,"405,41"
1542302820062,CAPTOPRIL,"13,12"
1542302820070,CAPTOPRIL,"22,64"
1542302820089,CAPTOPRIL,"52,49"
1542302820097,CAPTOPRIL,"393,80"
1542302820100,CAPTOPRIL,"656,31"
1542302830033,RISPERIDONA,"101,57"
1542302830068,RISPERIDONA,"210,55"
1542302830106,RISPERIDONA,"313,45"
1542302830114,RISPERIDONA,"626,91"
1542302850018,MESILATO DE DOXAZOSINA,"16,62"
1542302850026,MESILATO DE DOXAZOSINA,"24,88"
1542302850034,MESILATO DE DOXAZOSINA,"33,21"
1542302850042,MESILATO DE DOXAZOSINA,"49,80"
1542302850050,MESILATO DE DOXAZOSINA,"45,30"
1542302850069,MESILATO DE DOXAZOSINA,"90,63"
1542302850077,MESILATO DE DOXAZOSINA,"135,92"
1542302850085,MESILATO DE DOXAZOSINA,"271,84"
1542302870027,DIENOGESTE,"122,46"
1542302880022,DICLOFENACO POTÁSSICO,"26,17"
1542302890060,ACETILCISTEÍNA,"49,65"
1542302910010,DESLORATADINA,"32,81"
1542302910029,DESLORATADINA,"46,96"
1542302920059,CLORIDRATO DE DONEPEZILA,"446,25"
1542302920083,CLORIDRATO DE DONEPEZILA,"6693,82"
1542302920121,CLORIDRATO DE DONEPEZILA,"495,87"
1542302920156,CLORIDRATO DE DONEPEZILA,"7438,21"
1542302940025,ROSUVASTATINA CALCICA,"56,98"
1542302940068,ROSUVASTATINA CALCICA,"139,99"
1542302940106,ROSUVASTATINA CALCICA,"245,19"
1542302950012,CLORIDRATO DE MOXIFLOXACINO,"27,44"
1542302960042,FASYS,"257,56"
1542302970013,DELUMI,"65,25"
1542302970048,DELUMI,"75,58"
1542302990030,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,"39,05"
1542302990081,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,"64,41"
1542303000042,ACICLOVIR,"257,56"
1542303000050,ACICLOVIR,"1717,01"
1542303000077,ACICLOVIR,"4292,49"
1542303020035,DELUMI,"42,54"
1542303020132,DELUMI,"96,84"
1542303020221,DELUMI,"258,18"
1542303020299,DELUMI,"77,47"
1542303030049,HEMITARTARATO DE ZOLPIDEM,"54,32"
1542303030065,HEMITARTARATO DE ZOLPIDEM,"1141,18"
1542303030081,HEMITARTARATO DE ZOLPIDEM,"78,97"
1542303070016,IBUPROFENO,"13,58"
1542303070059,IBUPROFENO,"15,96"
1542303080070,ATORVASTATINA CÁLCICA,"77,46"
1542303080127,ATORVASTATINA CÁLCICA,"147,30"
1542303090033,NUFIG,"56,61"
1542303090084,NUFIG,"59,28"
1542303100020,CLORIDRATO DE PAROXETINA,"198,60"
1542303100098,CLORIDRATO DE PAROXETINA,"36,73"
1542303110018,IBUVIX,"12,33"
1542303110050,IBUVIX,"14,50"
1542303120013,DUODEX,"31,01"
1542303130035,OMEPRAZOL,"47,78"
1542303130051,OMEPRAZOL,"70,70"
1542303130094,OMEPRAZOL,"1510,95"
1542303170010,DICLOFENACO SÓDICO,"22,80"
1542303180016,ORBIFLOX,"41,90"
1542303220026,ACU FRESH G,"42,99"
1542303220042,ACU FRESH G,"28,67"
1542303230013,ALBEL,"7,53"
1542303230021,ALBEL,"37,60"
1542303230048,ALBEL,"22,62"
1542303240019,CLORIDRATO DE MOXIFLOXACINO,"125,32"
1542303240027,CLORIDRATO DE MOXIFLOXACINO,"158,55"
1542303250014,PARACETAMOL + CARISOPRODOL + DICLOFENACO SÓDICO + CAFEÍNA,"12,23"
1542303250022,PARACETAMOL + CARISOPRODOL + DICLOFENACO SÓDICO + CAFEÍNA,"25,00"
1542303260011,HILUROPT,"43,83"
1542303270015,SENSILACRI,"22,72"
1542303280037,OMENAX,"43,09"
1542303280053,OMENAX,"63,76"
1542303280118,OMENAX,"1061,16"
1542303300011,CLONAZEPAM,"14,46"
1542303300046,CLONAZEPAM,"734,26"
1542303300178,CLONAZEPAM,"9,01"
1542303300224,CLONAZEPAM,"15,76"
1542303310017,VISIOPRED,"28,43"
1542303320063,GLICEFOR,"16,85"
1542303330026,IBUPROFENO,"16,61"
1542303330085,IBUPROFENO,"83,01"
1542303340013,HYSTALOR,"32,81"
1542303340021,HYSTALOR,"46,96"
1542303360030,LORATADINA,"12,07"
1542303360073,LORATADINA,"503,05"
1542303380023,IBUVIX,"15,72"
1542303380082,IBUVIX,"78,61"
1542303390037,LORITIL,"12,07"
1553700060020,PRAVASTATINA SÓDICA,"67,93"
1553700060047,PRAVASTATINA SÓDICA,"100,42"
1553700060063,PRAVASTATINA SÓDICA,"194,03"
1553700070026,GLIMEPIRIDA,"29,40"
1553700070050,GLIMEPIRIDA,"51,04"
1553700070085,GLIMEPIRIDA,"88,68"
1553700080013,MICOFENOLATO DE MOFETILA,"821,36"
1553700090019,CLORIDRATO DE METFORMINA,"18,39"
1553700120031,PANTOPRAZOL,"86,84"
1553700120074,PANTOPRAZOL,"154,96"
1553700170012,BICALUTAMIDA,"802,01"
1553700170020,BICALUTAMIDA,"859,26"
1553700210014,FLUORURACILA,"4,38"
1553700210022,FLUORURACILA,"8,75"
1553700210030,FLUORURACILA,"17,64"
1553700230041,TOPIRAMATO,"124,85"
1553700230082,TOPIRAMATO,"248,34"
1553700230120,TOPIRAMATO,"499,97"
1553700240010,ARASID,"6,26"
1553700240045,ARASID,"37,73"
1553700240053,ARASID,"12,58"
1553700240088,ARASID,"75,52"
1553700240096,ARASID,"25,40"
1553700240126,ARASID,"152,58"
1553700250040,CARVEDILOL,"112,25"
1553700270033,RISPERIDONA,"122,68"
1553700270041,RISPERIDONA,"245,27"
1553700270076,RISPERIDONA,"254,38"
1553700270084,RISPERIDONA,"508,61"
1553700270114,RISPERIDONA,"378,68"
1553700270122,RISPERIDONA,"757,37"
1553700280039,RISPERAC,"87,56"
1553700280071,RISPERAC,"146,68"
1553700280111,RISPERAC,"195,80"
1553700290018,CLORIDRATO DE TOPOTECANA,"1382,23"
1553700300013,TOPOTACX,"1464,43"
1553700360059,VORICONAZOL,"1352,26"
1553700360131,VORICONAZOL,"5408,98"
1553700380017,PROTTON,"23,82"
1553700380025,PROTTON,"45,37"
1553700380033,PROTTON,"86,84"
1553700380051,PROTTON,"41,57"
1553700380068,PROTTON,"82,03"
1553700380076,PROTTON,"154,96"
1553700390012,MYTFOR,"18,39"
1553700400042,SUCCINATO DE METOPROLOL,"20,54"
1553700400085,SUCCINATO DE METOPROLOL,"41,31"
1553700400123,SUCCINATO DE METOPROLOL,"67,64"
1553700420019,EMPROL XR,"4,80"
1553700420027,EMPROL XR,"9,62"
1553700420035,EMPROL XR,"19,23"
1553700420043,EMPROL XR,"28,88"
1553700420051,EMPROL XR,"9,98"
1553700420061,EMPROL XR,"19,98"
1553700420078,EMPROL XR,"40,01"
1553700420086,EMPROL XR,"60,03"
1553700420094,EMPROL XR,"16,51"
1553700420108,EMPROL XR,"33,01"
1553700420116,EMPROL XR,"66,05"
1553700420124,EMPROL XR,"99,09"
1553700430014,MICOFENOLATO DE SÓDIO,"315,03"
1553700430022,MICOFENOLATO DE SÓDIO,"787,59"
1553700430030,MICOFENOLATO DE SÓDIO,"1575,17"
1553700430049,MICOFENOLATO DE SÓDIO,"1890,17"
1553700430073,MICOFENOLATO DE SÓDIO,"160,14"
1553700430081,MICOFENOLATO DE SÓDIO,"400,37"
1553700430091,MICOFENOLATO DE SÓDIO,"800,77"
1553700430103,MICOFENOLATO DE SÓDIO,"960,92"
1553700430111,MICOFENOLATO DE SÓDIO,"2001,91"
1553700430121,MICOFENOLATO DE SÓDIO,"4003,83"
1553700440044,MONTELUCASTE DE SODIO,"113,44"
1553700440095,MONTELUCASTE DE SODIO,"88,50"
1553700450023,ORLISTATE,"261,17"
1553700460010,MONTY,"10,71"
1553700460029,MONTY,"28,16"
1553700460037,MONTY,"50,10"
1553700460045,MONTY,"100,19"
1553700460061,MONTY,"8,42"
1553700460071,MONTY,"19,67"
1553700460088,MONTY,"39,37"
1553700460096,MONTY,"78,76"
1553700470024,GLYMRYL,"28,16"
1553700470059,GLYMRYL,"51,04"
1553700470083,GLYMRYL,"88,68"
1553700480046,EXEMESTANO,"773,39"
1553700490017,ORLAX,"126,07"
1553700490025,ORLAX,"252,13"
1553700490033,ORLAX,"504,32"
1553700550011,BYCAL,"802,01"
1553700550028,BYCAL,"859,26"
1553700550036,BYCAL,"1604,02"
1553700550044,BYCAL,"1718,60"
1553700550052,BYCAL,"2406,01"
1553700550060,BYCAL,"2577,89"
1553700570037,BISSULFATO DE CLOPIDOGREL,"229,79"
1553700600076,MYYKO LR,"157,52"
1553700600084,MYYKO LR,"393,79"
1553700600092,MYYKO LR,"787,59"
1553700600106,MYYKO LR,"945,12"
1553700600114,MYYKO LR,"1969,00"
1553700600122,MYYKO LR,"3937,99"
1553700740021,LETROZOL,"838,55"
1553700750019,CLORIDRATO DE SERTRALINA,"48,77"
1553700750035,CLORIDRATO DE SERTRALINA,"59,61"
1553700750043,CLORIDRATO DE SERTRALINA,"71,44"
1553700750051,CLORIDRATO DE SERTRALINA,"76,52"
1553700760022,ROSUVASTATINA CALCICA,"52,74"
1553700760049,ROSUVASTATINA CALCICA,"139,97"
1553700760065,ROSUVASTATINA CALCICA,"245,20"
1553700770011,SYLETYV,"347,05"
1553700770028,SYLETYV,"694,08"
1553700790029,HEMIFUMARATO DE QUETIAPINA,"194,87"
1553700790037,HEMIFUMARATO DE QUETIAPINA,"389,74"
1553700790088,HEMIFUMARATO DE QUETIAPINA,"569,22"
1553700790096,HEMIFUMARATO DE QUETIAPINA,"1138,45"
1553700790142,HEMIFUMARATO DE QUETIAPINA,"832,86"
1553700790150,HEMIFUMARATO DE QUETIAPINA,"1665,72"
1553700800016,BOSENTANA,"1646,06"
1553700800040,BOSENTANA,"3292,12"
1553700810011,TERIFLUNOMIDA,"5388,29"
1553700840018,RYFLUNA,"8289,66"
1553700880011,FUMARATO DE DIMETILA,"632,29"
1553700880028,FUMARATO DE DIMETILA,"1264,60"
1553700880036,FUMARATO DE DIMETILA,"2529,20"
1553700880052,FUMARATO DE DIMETILA,"1264,61"
1553700880060,FUMARATO DE DIMETILA,"2529,22"
1553700880079,FUMARATO DE DIMETILA,"5058,45"
1553700890015,TADALAFILA,"65,82"
1553700890041,TADALAFILA,"263,30"
1553700890058,TADALAFILA,"282,10"
1553700890082,TADALAFILA,"150,44"
1553700890090,TADALAFILA,"300,90"
1553700910016,APIXABANA,"34,59"
1553700910024,APIXABANA,"69,22"
1553700910032,APIXABANA,"207,78"
1553700910040,APIXABANA,"346,23"
1553700910059,APIXABANA,"692,49"
1553700910067,APIXABANA,"34,59"
1553700910075,APIXABANA,"69,22"
1553700910083,APIXABANA,"207,78"
1553700910091,APIXABANA,"346,23"
1553700910105,APIXABANA,"692,49"
1553700920011,MOFYT,"897,06"
1553700920021,MOFYT,"1794,13"
1553700920038,MOFYT,"3588,27"
1553700920046,MOFYT,"7176,54"
1553700920054,MOFYT,"1794,13"
1553700920062,MOFYT,"3588,27"
1553700920070,MOFYT,"7176,54"
1553700920089,MOFYT,"14353,09"
1553700960013,TELMISARTANA + HIDROCLOROTIAZIDA,"57,84"
1553700960021,TELMISARTANA + HIDROCLOROTIAZIDA,"105,65"
1553700960031,TELMISARTANA + HIDROCLOROTIAZIDA,"113,18"
1553700960048,TELMISARTANA + HIDROCLOROTIAZIDA,"66,63"
1553700960056,TELMISARTANA + HIDROCLOROTIAZIDA,"117,92"
1553700960064,TELMISARTANA + HIDROCLOROTIAZIDA,"126,36"
1553700960072,TELMISARTANA + HIDROCLOROTIAZIDA,"42,11"
1553700960080,TELMISARTANA + HIDROCLOROTIAZIDA,"58,97"
1553700960099,TELMISARTANA + HIDROCLOROTIAZIDA,"84,25"
1553700960102,TELMISARTANA + HIDROCLOROTIAZIDA,"117,92"
1553700960110,TELMISARTANA + HIDROCLOROTIAZIDA,"126,36"
1553700970019,APIXORD,"53,25"
1553700970027,APIXORD,"106,52"
1553700970035,APIXORD,"319,66"
1553700970043,APIXORD,"532,68"
1553700970051,APIXORD,"1065,38"
1553700970061,APIXORD,"53,25"
1553700970078,APIXORD,"106,52"
1553700970086,APIXORD,"319,66"
1553700970094,APIXORD,"532,68"
1553700970108,APIXORD,"1065,38"
1553701000013,OLMESARTANA MEDOXOMILA,"13,66"
1553701000021,OLMESARTANA MEDOXOMILA,"27,30"
1553701000031,OLMESARTANA MEDOXOMILA,"41,02"
1553701000048,OLMESARTANA MEDOXOMILA,"54,63"
1553701000056,OLMESARTANA MEDOXOMILA,"81,94"
1553701000064,OLMESARTANA MEDOXOMILA,"122,91"
1553701000072,OLMESARTANA MEDOXOMILA,"14,36"
1553701000080,OLMESARTANA MEDOXOMILA,"28,73"
1553701000099,OLMESARTANA MEDOXOMILA,"43,09"
1553701000102,OLMESARTANA MEDOXOMILA,"57,44"
1553701000110,OLMESARTANA MEDOXOMILA,"86,18"
1553701000129,OLMESARTANA MEDOXOMILA,"129,26"
1553701020014,RIVAROXABANA,"97,08"
1553701020022,RIVAROXABANA,"194,15"
1553701020030,RIVAROXABANA,"291,24"
1553701020049,RIVAROXABANA,"679,54"
1553701020057,RIVAROXABANA,"97,08"
1553701020065,RIVAROXABANA,"194,15"
1553701020073,RIVAROXABANA,"291,24"
1553701020081,RIVAROXABANA,"679,54"
1553701020091,RIVAROXABANA,"97,08"
1553701020103,RIVAROXABANA,"194,15"
1553701020111,RIVAROXABANA,"291,24"
1553701020121,RIVAROXABANA,"679,54"
1556200010053,KEFORAL,"979,99"
1556200010061,KEFORAL,"41,22"
1556200050039,VANCOCINA CP,"1364,22"
1556200050047,VANCOCINA CP,"2456,99"
1556200080027,DOBUTREX,"52,31"
1556200080035,DOBUTREX,"523,36"
1556200080043,DOBUTREX,"1046,70"
1556200080051,DOBUTREX,"1570,08"
1556200080061,DOBUTREX,"2093,44"
1556200090057,KEFTRON,"3128,84"
1556200100011,TOBRAMINA,"98,79"
1556200110058,KEROXIME,"2547,09"
1556200140021,CLORIDRATO DE CEFEPIMA,"856,06"
1556200140038,CLORIDRATO DE CEFEPIMA,"2075,78"
1556200140046,CLORIDRATO DE CEFEPIMA,"85,53"
1556200140054,CLORIDRATO DE CEFEPIMA,"93,62"
1556200140062,CLORIDRATO DE CEFEPIMA,"936,36"
1556200190035,MEROPENÉM,"164,40"
1556200190086,MEROPENÉM,"285,21"
1556200220015,CEFALEXINA,"40,38"
1556200220023,CEFALEXINA,"73,62"
1556200220058,CEFALEXINA,"44,16"
1556200220066,CEFALEXINA,"73,63"
1556200230010,CEFALEXINA,"40,91"
1556200230029,CEFALEXINA,"132,31"
1556200230037,CEFALEXINA,"212,66"
1556200230045,CEFALEXINA,"79,27"
1556200230053,CEFALEXINA,"127,38"
1556200230061,CEFALEXINA,"406,44"
1556200230071,CEFALEXINA,"1021,31"
1556200250011,CLARITROMICINA,"192,89"
1556200250038,CLARITROMICINA,"1929,67"
1556200270012,TEICOPLANINA,"293,26"
1556200270039,TEICOPLANINA,"2932,96"
1556200270063,TEICOPLANINA,"586,63"
1556200270111,TEICOPLANINA,"293,26"
1556200270128,TEICOPLANINA,"1466,44"
1556200270136,TEICOPLANINA,"2932,96"
1556200270144,TEICOPLANINA,"7332,40"
1556200270152,TEICOPLANINA,"586,63"
1556200270160,TEICOPLANINA,"2933,29"
1556200270179,TEICOPLANINA,"5866,51"
1556200270187,TEICOPLANINA,"14666,56"
1556200320028,AMPICILINA SÓDICA + SULBACTAM SÓDICA,"376,70"
1556200340029,PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO,"957,20"
1556200340071,PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO,"1533,10"
1556200360011,AZITROMICINA MONOIDRATADA,"167,11"
1556200360021,AZITROMICINA MONOIDRATADA,"835,69"
1556200360038,AZITROMICINA MONOIDRATADA,"1671,37"
1556200520019,CEFALEXINA,"31,27"
1556200520027,CEFALEXINA,"30,98"
1557300010010,COPAXONE,"7525,10"
1557300010045,COPAXONE,"6450,08"
1557300120029,TEVAIRINOT,"2693,47"
1557300190019,COLPOTROFINE,"77,51"
