,nome,codigo,preco
21736,CALCIMEC D3,1425900080228,"1743,36"
21737,DFLAM TM,1427700240015,"10,59"
21738,BUPICAN,1427700320019,"19,80"
21739,SUCROFER,1427700350023,"39,65"
21740,DILTIN,1438100030015,"7,82"
21741,MEBENIX,1438100040045,"5,48"
21742,MEBENIX,1438100040118,"4,85"
21743,BACTROPIN,1438100060021,"13,33"
21744,BACTROPIN,1438100060062,"10,55"
21745,PROBENXIL,1438100100048,"5,94"
21746,PROBENXIL,1438100100072,"15,89"
21747,PROBENXIL,1438100100080,"9,26"
21748,CAPTOMED,1438100130141,"5,67"
21749,AMOXIMED,1438100160032,"10,83"
21750,AMOXIMED,1438100160131,"9,84"
21751,CICONAZOL,1438100210013,"8,98"
21752,CICONAZOL,1438100210048,"11,64"
21753,EPATIVAN,1438100220027,"9,79"
21754,EPATIVAN,1438100220086,"10,78"
21755,EPATIVAN,1438100220124,"54,58"
21756,ACICLOMED,1438100230014,"8,19"
21757,ACICLOMED,1438100230057,"52,03"
21758,NARIX,1438100240028,"4,45"
21759,CETOMED,1438100280011,"11,66"
21760,CARBOCIN,1438100370010,"12,76"
21761,CARBOCIN,1438100370029,"8,55"
21762,CARBOCIN,1438100370045,"12,76"
21763,CARBOCIN,1438100370053,"8,55"
21764,PEDILETAN,1438100420069,"13,26"
21765,CLORIDRATO DE BENZIDAMINA,1438100460087,"7,34"
21766,ALGEXIN COMPOSTO,1438100480061,"3,59"
21767,NEVRALGEX,1438100510068,"10,91"
21768,NEVRALGEX,1438100510076,"34,62"
21769,NEVRALGEX,1438100510157,"17,67"
21770,NEVRALGEX,1438100510173,"11,06"
21771,CIMEGRIPE,1438100570044,"10,95"
21772,ENALAMED,1438100580171,"12,45"
21773,ENALAMED,1438100580198,"28,46"
21774,ENALAMED,1438100580279,"22,80"
21775,ENALAMED,1438100580287,"14,77"
21776,ENALAMED,1438100580325,"7,77"
21777,CIMELIDE,1438100590010,"12,00"
21778,CIMELIDE,1438100590037,"11,66"
21779,CIMELIDE,1438100590045,"36,84"
21780,ULCEROCIN,1438100600016,"15,15"
21781,ULCEROCIN,1438100600075,"11,81"
21782,CALAMED,1438100610011,"10,66"
21783,OMEPRAMED,1438100630039,"11,61"
21784,OMEPRAMED,1438100630047,"11,35"
21785,OMEPRAMED,1438100630101,"97,22"
21786,HIDROMED,1438100650021,"2,39"
21787,HIDROMED,1438100650048,"4,18"
21788,HIDROMED,1438100650056,"64,83"
21789,GINKOMED,1438100670081,"16,23"
21790,SINVASTAMED,1438100690058,"9,78"
21791,SINVASTAMED,1438100690104,"156,58"
21792,SINVASTAMED,1438100690155,"10,03"
21793,METFORMED,1438100700029,"4,51"
21794,VALERIMED,1438100760031,"11,64"
21795,BABYMED,1438100790044,"7,43"
21796,CIFLOGEX,1438100800023,"13,71"
21797,CIFLOGEX,1438100800031,"13,71"
21798,CIFLOGEX,1438100800341,"9,64"
21799,CIFLOGEX,1438100800351,"9,64"
21800,CIFLOGEX,1438100800368,"10,73"
21801,CIFLOGEX,1438100800376,"9,64"
21802,CIFLOGEX,1438100800384,"9,64"
21803,DEXMINE,1438100820016,"21,98"
21804,DEXMINE,1438100820059,"17,62"
21805,DEXMINE,1438100820075,"7,20"
21806,CIMECORT,1438100830011,"13,89"
21807,CIMECORT,1438100830038,"9,52"
21808,NEBACIMED,1438100860018,"9,27"
21809,NEBACIMED,1438100860034,"15,76"
21810,AMBROXMEL,1438100870110,"11,90"
21811,AMBROXMEL,1438100870153,"11,24"
21812,DIAD,1438100880019,"8,52"
21813,DIAD,1438100880027,"9,91"
21814,CLORIDRATO DE AMBROXOL,1438100890014,"6,93"
21815,CLORIDRATO DE AMBROXOL,1438100890022,"11,75"
21816,CLORIDRATO DE AMBROXOL,1438100890030,"10,24"
21817,CLORIDRATO DE AMBROXOL,1438100890049,"14,35"
21818,LORATADINA,1438100900028,"16,37"
21819,KURAMED,1438100920011,"10,81"
21820,CARBOCISTEÍNA,1438100940038,"7,66"
21821,CARBOCISTEÍNA,1438100940046,"11,46"
21822,FRENOTOSSE,1438100950051,"9,86"
21823,CIMEGRIPE DIA,1438100960020,"9,19"
21824,CIMEGRIPE DIA,1438100960128,"13,61"
21825,CETOCONAZOL,1438100970026,"10,34"
21826,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,1438100990027,"7,12"
21827,DICLOFENACO DIETILAMÔNIO,1438101000020,"8,93"
21828,NITRATO DE MICONAZOL,1438101010018,"9,45"
21829,CLEARTOP,1438101020021,"8,98"
21830,CLEARTOP,1438101020031,"15,14"
21831,ÁCIDO ACETILSALICÍLICO,1438101040022,"17,03"
21832,ÁCIDO ACETILSALICÍLICO,1438101040049,"26,98"
21833,ÁCIDO ACETILSALICÍLICO,1438101040057,"17,75"
21834,ÁCIDO ACETILSALICÍLICO,1438101040065,"29,70"
21835,ÁCIDO ACETILSALICÍLICO,1438101040091,"4,98"
21836,ÁCIDO ACETILSALICÍLICO,1438101040146,"4,71"
21837,CETOCONAZOL,1438101050011,"14,86"
21838,PARACETAMOL,1438101060015,"5,99"
21839,CIMEGRIPE 77C,1438101090038,"37,14"
21840,AMOXICILINA,1438101100025,"12,68"
21841,AMOXICILINA,1438101110020,"18,24"
21842,AMOXICILINA,1438101110111,"12,68"
21843,AMOXICILINA,1438101110128,"420,87"
21844,AMOXICILINA,1438101110136,"418,65"
21845,AMOXICILINA,1438101110144,"6,08"
21846,NITRATO DE MICONAZOL,1438101120034,"9,55"
21847,CEFALEXINA,1438101130013,"14,84"
21848,FLUCONAZOL,1438101140019,"6,24"
21849,FLUCONAZOL,1438101140027,"10,00"
21850,DIPROZIL,1438101170041,"12,26"
21851,SEDAMED,1438101190075,"12,10"
21852,SEDAMED,1438101190083,"58,24"
21853,SULFATO DE NEOMICINA + BACITRACINA ZÍNCICA,1438101210025,"5,74"
21854,CLORIDRATO DE CIPROFLOXACINO,1438101220047,"12,80"
21855,CLORIDRATO DE CIPROFLOXACINO,1438101220055,"20,98"
21856,PARACETAMOL,1438101230018,"8,44"
21857,PARACETAMOL,1438101240013,"12,00"
21858,PARACETAMOL,1438101240021,"100,14"
21859,PARACETAMOL,1438101240031,"27,31"
21860,VALERATO DE BETAMETASONA+SULFATO DE GENTAMICINA+TOLNAFTATO+CLIOQUINOL,1438101260022,"13,05"
21861,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA,1438101270028,"12,39"
21862,QUADRITOP,1438101290029,"19,26"
21863,MALEATO DE DEXCLORFENIRAMINA,1438101300016,"9,71"
21864,ACEBROFILINA,1438101310011,"17,75"
21865,ACEBROFILINA,1438101310021,"12,81"
21866,ACEBROFILINA,1438101310038,"332,19"
21867,ACEBROFILINA,1438101310046,"325,00"
21868,BEPANTRIZ,1438101330012,"9,57"
21869,BEPANTRIZ,1438101330047,"11,66"
21870,METRONIDAZOL,1438101340018,"15,51"
21871,CLORIDRATO DE PROPRANOLOL,1438101360027,"2,11"
21872,BEFOLIK,1438101370022,"6,18"
21873,NIMESULIDA,1438101390015,"8,41"
21874,CLORIDRATO DE METFORMINA,1438101400010,"4,51"
21875,MALEATO DE ENALAPRIL,1438101440098,"16,38"
21876,MALEATO DE ENALAPRIL,1438101440128,"9,09"
21877,ACETATO DE DEXAMETASONA,1438101450018,"4,79"
21878,GLIMEPIRIDA,1438101460013,"24,65"
21879,GLIMEPIRIDA,1438101460048,"47,73"
21880,GLIMEPIRIDA,1438101460102,"15,84"
21881,GLIMEPIRIDA,1438101460129,"60,53"
21882,GLIMEPIRIDA,1438101460145,"23,26"
21883,GLIMEPIRIDA,1438101460161,"99,47"
21884,COLUJET,1438101480014,"9,05"
21885,ALERGOMINE,1438101490011,"11,43"
21886,ALERGOMINE,1438101490036,"9,24"
21887,DUCODIL,1438101530011,"4,79"
21888,PLAVOM,1438101540017,"3,08"
21889,CAPTOPRIL,1438101550047,"165,20"
21890,DICLOFENACO RESINATO,1438101580019,"8,64"
21891,LEVOFLOXACINO,1438101590014,"40,17"
21892,LEVOFLOXACINO,1438101590022,"51,83"
21893,BESILATO DE ANLODIPINO,1438101610023,"13,26"
21894,BESILATO DE ANLODIPINO,1438101610058,"17,01"
21895,CLORIDRATO DE METOCLOPRAMIDA,1438101620010,"3,60"
21896,ALIVPRESS,1438101630040,"9,15"
21897,ALIVPRESS,1438101630075,"16,12"
21898,FRUSALT,1438101640038,"41,31"
21899,FRUSALT,1438101640062,"13,27"
21900,ATENOLOL,1438101680013,"4,20"
21901,ATENOLOL,1438101680031,"7,54"
21902,SINVASTATINA,1438101690043,"14,95"
21903,SINVASTATINA,1438101690086,"330,97"
21904,SINVASTATINA,1438101690124,"26,92"
21905,SINVASTATINA,1438101690418,"549,45"
21906,SINVASTATINA,1438101690426,"530,00"
21907,NORFLOXACINO,1438101700030,"16,16"
21908,DICLOFENACO POTÁSSICO,1438101710011,"6,93"
21909,DICLOFENACO SÓDICO,1438101720015,"9,92"
21910,ATORVASTATINA CÁLCICA,1438101730045,"29,31"
21911,ATORVASTATINA CÁLCICA,1438101730061,"112,68"
21912,ATORVASTATINA CÁLCICA,1438101730681,"29,31"
21913,ATORVASTATINA CÁLCICA,1438101730703,"109,55"
21914,ATORVASTATINA CÁLCICA,1438101730789,"102,73"
21915,ATORVASTATINA CÁLCICA,1438101730843,"58,62"
21916,CLORIDRATO DE CICLOBENZAPRINA,1438101740032,"11,53"
21917,CLORIDRATO DE CICLOBENZAPRINA,1438101740075,"6,90"
21918,CLORIDRATO DE CICLOBENZAPRINA,1438101740083,"13,27"
21919,CLORIDRATO DE CICLOBENZAPRINA,1438101740156,"326,99"
21920,CLORIDRATO DE CICLOBENZAPRINA,1438101740210,"294,49"
21921,CETOCONAZOL,1438101750011,"15,84"
21922,CETOCONAZOL,1438101750021,"41,18"
21923,NIMESULIDA,1438101770012,"10,82"
21924,NIMESULIDA,1438101770020,"13,11"
21925,NIMESULIDA,1438101770039,"793,51"
21926,CLORIDRATO DE RANITIDINA,1438101790021,"7,34"
21927,CLORIDRATO DE SERTRALINA,1438101800061,"42,24"
21928,CLORIDRATO DE SERTRALINA,1438101800116,"81,96"
21929,CLORIDRATO DE SERTRALINA,1438101800264,"83,01"
21930,ACICLOVIR,1438101810014,"14,11"
21931,ACICLOVIR,1438101810057,"53,95"
21932,ACICLOVIR,1438101810081,"1897,22"
21933,BISSULFATO DE CLOPIDOGREL,1438101820044,"19,02"
21934,BISSULFATO DE CLOPIDOGREL,1438101820087,"42,88"
21935,MIPRINAX,1438101830031,"11,32"
21936,MIPRINAX,1438101830074,"8,50"
21937,MIPRINAX,1438101830082,"11,32"
21938,ALBENDAZOL,1438101870017,"3,93"
21939,ALBENDAZOL,1438101870025,"11,64"
21940,PROPRAMED,1438101880039,"2,97"
21941,ULCEROCIN,1438101890026,"7,34"
21942,FLUCOMED,1438101920014,"5,33"
21943,FLUCOMED,1438101920022,"8,55"
21944,PANTOPRAZOL,1438101950029,"62,81"
21945,PANTOPRAZOL,1438101950053,"110,70"
21946,PANTOPRAZOL,1438101950150,"150,84"
21947,PANTOPRAZOL,1438101950193,"29,21"
21948,PANTOPRAZOL,1438101950274,"47,14"
21949,PANTOPRAZOL,1438101950290,"63,64"
21950,MEBENIX,1438101960016,"5,88"
21951,GLIBENCLAMIDA,1438101970011,"6,95"
21952,DEXMINE,1438101980017,"14,44"
21953,PANZOMED,1438101990195,"13,40"
21954,PANZOMED,1438101990276,"20,78"
21955,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,1438102000024,"9,15"
21956,CLORIDRATO DE FLUOXETINA,1438102010038,"23,49"
21957,HEDERA CIMED,1438102020017,"21,65"
21958,HEDERA CIMED,1438102020041,"22,65"
21959,CLORIDRATO DE FEXOFENADINA,1438102030055,"12,44"
21960,CLORIDRATO DE FEXOFENADINA,1438102030241,"21,52"
21961,CLORIDRATO DE FEXOFENADINA,1438102030365,"35,50"
21962,AZITROMICINA,1438102050031,"13,06"
21963,AZITROMICINA,1438102050048,"20,00"
21964,AZITROMICINA,1438102050064,"1528,85"
21965,FOSFATO SÓDICO DE PREDNISOLONA,1438102070014,"8,40"
21966,MELOXICAM,1438102080028,"18,33"
21967,CLORIDRATO DE TRAMADOL,1438102090015,"17,21"
21968,HIDROCLOROTIAZIDA,1438102100029,"2,80"
21969,HIDROCLOROTIAZIDA,1438102100045,"3,52"
21970,HIDROCLOROTIAZIDA,1438102100053,"71,65"
21971,CITRATO DE SILDENAFILA,1438102130051,"4,27"
21972,CITRATO DE SILDENAFILA,1438102130076,"8,73"
21973,ACECLOFENACO,1438102140020,"19,35"
21974,ACECLOFENACO,1438102140179,"20,58"
21975,OMEPRAZOL,1438102150042,"12,74"
21976,OMEPRAZOL,1438102150123,"18,40"
21977,MESILATO DE DOXAZOSINA,1438102170027,"17,11"
21978,MESILATO DE DOXAZOSINA,1438102170086,"33,88"
21979,ALENDRONATO DE SÓDIO,1438102180022,"17,84"
21980,LOSARTANA POTÁSSICA,1438102190044,"18,44"
21981,LORATADINA + SULFATO DE PSEUDOEFEDRINA,1438102200058,"8,97"
21982,NISTATINA+OXIDO DE ZINCO,1438102220024,"14,35"
21983,TADALAFILA,1438102240092,"73,28"
21984,TADALAFILA,1438102240246,"10,57"
21985,TADALAFILA,1438102240262,"17,83"
21986,TADALAFILA,1438102240289,"41,32"
21987,ROSUVASTATINA CALCICA,1438102250101,"62,35"
21988,ROSUVASTATINA CALCICA,1438102250128,"186,63"
21989,ROSUVASTATINA CALCICA,1438102250179,"109,19"
21990,ROSUVASTATINA CALCICA,1438102250195,"298,59"
21991,PROBENXIL,1438102270013,"4,83"
21992,CIMEGRIPE DOR E FEBRE,1438102290014,"6,05"
21993,FINASTERIDA,1438102300079,"35,60"
21994,FINASTERIDA,1438102310139,"55,42"
21995,CIPROFIBRATO,1438102330024,"16,42"
21996,CAPTOPRIL,1438102350092,"6,65"
21997,VITAMINA B1,1438102360012,"12,41"
21998,CIMEGRIPE DOR E FEBRE,1438102370018,"9,19"
21999,IBUPROFENO,1438102380013,"9,57"
22000,VALSARTANA,1438102390108,"28,46"
22001,VALSARTANA,1438102390140,"28,19"
22002,VALSARTANA,1438102390183,"33,59"
22003,LORATADINA,1438102400146,"9,85"
22004,LOSARTANA POTÁSSICA+HIDROCLOROTIAZIDA,1438102420023,"13,52"
22005,WARYZ,1438102430037,"29,74"
22006,WARYZ,1438102430053,"60,60"
22007,FERICIMED,1438102440024,"9,27"
22008,CETOCONAZOL+DIPROPIONATO DE BETAMETASONA+SULFATO DE NEOMICINA,1438102450011,"12,85"
22009,VITAMINA D CIMED,1438102460017,"6,20"
22010,VITAMINA D CIMED,1438102460025,"9,33"
22011,VITAMINA D CIMED,1438102460084,"28,12"
22012,VITAMINA D CIMED,1438102460092,"56,29"
22013,VITAMINA D CIMED,1438102460122,"6,54"
22014,VITAMINA D CIMED,1438102460149,"9,86"
22015,VITAMINA D CIMED,1438102460262,"29,69"
22016,VITAMINA D CIMED,1438102460289,"59,45"
22017,CLORIDRATO DE PAROXETINA,1438102470039,"24,72"
22018,GABAPENTINA,1438102480026,"41,49"
22019,MIRTAZAPINA,1438102490072,"45,19"
22020,MIRTAZAPINA,1438102490080,"74,50"
22021,CARVEDILOL,1438102500027,"13,41"
22022,CARVEDILOL,1438102500061,"13,41"
22023,CARVEDILOL,1438102500108,"19,67"
22024,LORATAMED,1438102530147,"9,56"
22025,LORATAMED,1438102530201,"64,57"
22026,LORATAMED,1438102540010,"11,83"
22027,LORATAMED,1438102540029,"403,60"
22028,LEVONORGESTREL,1438102550024,"8,04"
22029,LORATAMED D,1438102560054,"14,50"
22030,BABYMED TRATAMENTO,1438102580020,"14,45"
22031,BROMOPRIDA,1438102590018,"11,21"
22032,VITAMINA D CIMED,1438102610027,"18,65"
22033,VITAMINA D CIMED,1438102610043,"37,30"
22034,VITAMINA D CIMED,1438102610167,"45,41"
22035,VITAMINA D CIMED,1438102610183,"90,82"
22036,DOMPERIDONA,1438102650037,"9,52"
22037,DOMPERIDONA,1438102650053,"18,12"
22038,FUROSEMIDA,1438102670011,"4,68"
22039,FUROSEMIDA,1438102670046,"7,02"
22040,OXALATO DE ESCITALOPRAM,1438102690063,"20,10"
22041,OXALATO DE ESCITALOPRAM,1438102690322,"52,26"
22042,OXALATO DE ESCITALOPRAM,1438102690586,"41,41"
22043,HEMIFUMARATO DE QUETIAPINA,1438102710048,"41,02"
22044,CIMEGRIPE,1438102720019,"6,50"
22045,CIMEGRIPE,1438102720035,"12,54"
22046,CIMEGRIPE,1438102720043,"87,88"
22047,ATORVASTATINA CÁLCICA,1438102740052,"30,93"
22048,ATORVASTATINA CÁLCICA,1438102740141,"30,93"
22049,ATORVASTATINA CÁLCICA,1438102740230,"61,87"
22050,RIVAROXABANA,1438102750201,"104,71"
22051,RIVAROXABANA,1438102750368,"104,71"
22052,IBUPROFENO,1438102760045,"9,45"
22053,ESOMEPRAZOL MAGNÉSICO,1438102770040,"55,23"
22054,ESOMEPRAZOL MAGNÉSICO,1438102770148,"115,50"
22055,PREGABALINA,1438102790092,"26,43"
22056,PREGABALINA,1438102790106,"47,56"
22057,SUCCINATO DE METOPROLOL,1438102800063,"14,06"
22058,SUCCINATO DE METOPROLOL,1438102800136,"26,98"
22059,SUCCINATO DE METOPROLOL,1438102800209,"36,69"
22060,PRALÍVIO,1438102820048,"10,12"
22061,PRALÍVIO,1438102850011,"10,66"
22062,MALEATO DE DEXCLORFENIRAMINA,1438102860041,"6,94"
22063,XAROPE CIMETOSSE,1438102870010,"12,28"
22064,TRIANCINOLONA ACETONIDA,1438102890011,"7,64"
22065,ALERGOMINE,1438102920042,"8,44"
22066,DIPIRONA,1438102930031,"11,94"
22067,ABIDOR,1449300040044,"5,49"
22068,EXPECTOVIC,1449300050120,"13,18"
22069,ABCLER ABNAT,1449300110115,"67,16"
22070,VITAXON C,1449300310068,"32,64"
22071,ALCAGEST,1449300330018,"22,41"
22072,ALCAGEST,1449300330034,"45,52"
22073,FORTEVIT,1449300340031,"21,94"
22074,OSTEOPREVIX D,1449300360030,"27,89"
22075,FLUXOLIV,1449300370133,"28,12"
22076,TEPEMEN,1449300400016,"46,95"
22077,TEPEMEN,1449300400067,"48,97"
22078,SENEBEN,1449300440034,"165,74"
22079,SENEBEN,1449300440107,"27,04"
22080,ULCERAZINE,1449300460019,"26,07"
22081,CETOP,1449300530017,"16,82"
22082,BROMOGEX,1458700040016,"18,16"
22083,BROMOGEX,1458700040024,"149,81"
22084,BROMOPRIDA,1458700050021,"125,76"
22085,FONTICAL,1468200040081,"604,00"
22086,ANALGISEN,1468200080083,"89,53"
22087,VENOPRESSIN,1468200090011,"38,50"
22088,VENOPRESSIN,1468200090021,"640,16"
22089,VENOPRESSIN,1468200090054,"329,01"
22090,VENOPRESSIN,1468200090062,"19,69"
22091,TEKADIN,1468200110101,"311,41"
22092,TEKADIN,1468200110195,"560,72"
22093,FONTI B1,1468200160052,"511,91"
22094,OCTRIDE,1468200200046,"249,80"
22095,PANTASUN,1468200210017,"76,48"
22096,RAPITRAM,1468200230018,"27,30"
22097,RAPITRAM,1468200230034,"40,46"
22098,EMTAZ,1468200250019,"155,83"
22099,EMTAZ,1468200250027,"727,79"
22100,SOMPRAZ IV,1468200260022,"396,51"
22101,ESOMEPRAZOL SODICO,1468200270011,"27,40"
22102,OXALATO DE ESCITALOPRAM,1468200290029,"110,24"
22103,OXALATO DE ESCITALOPRAM,1468200290045,"209,40"
22104,RILUZOL,1468200310011,"498,52"
22105,ÁCIDO ZOLEDRÔNICO,1468200320017,"347,39"
22106,ZOBONE,1468200330012,"347,39"
22107,AROZEP,1468200340077,"59,09"
22108,AROZEP,1468200340107,"65,66"
22109,AROZEP,1468200340115,"84,40"
22110,AROZEP,1468200340123,"93,80"
22111,CLORIDRATO DE DONEPEZILA,1468200350021,"253,26"
22112,CLORIDRATO DE DONEPEZILA,1468200350048,"281,45"
22113,VENIZ XR,1468200360108,"57,72"
22114,VENIZ XR,1468200360159,"119,16"
22115,VENIZ XR,1468200360205,"192,11"
22116,VENIZ XR,1468200360213,"20,22"
22117,VENIZ XR,1468200360221,"41,79"
22118,VENIZ XR,1468200360231,"67,37"
22119,CLONAZEPAM,1468200380028,"5,59"
22120,CLONAZEPAM,1468200380052,"93,72"
22121,CLONAZEPAM,1468200380079,"9,81"
22122,CLONAZEPAM,1468200380117,"163,71"
22123,TEMOZOLOMIDA,1468200390058,"349,28"
22124,TEMOZOLOMIDA,1468200390090,"1767,76"
22125,TEMOZOLOMIDA,1468200390147,"2462,37"
22126,TEMOZOLOMIDA,1468200390181,"4331,13"
22127,TEMOZOLOMIDA,1468200390228,"88,36"
22128,CAPECITABINA,1468200400053,"424,07"
22129,CAPECITABINA,1468200400096,"1487,25"
22130,EPENAC,1468200420011,"24,06"
22131,TEMOZOD,1468200430017,"349,28"
22132,TEMOZOD,1468200430051,"1767,76"
22133,TEMOZOD,1468200430092,"2462,37"
22134,TEMOZOD,1468200430130,"4331,12"
22135,CAPECARE,1468200450085,"1487,25"
22136,OXALATO DE ESCITALOPRAM,1468200480049,"54,64"
22137,OXALATO DE ESCITALOPRAM,1468200480073,"81,84"
22138,OXALATO DE ESCITALOPRAM,1468200480121,"109,12"
22139,OXALATO DE ESCITALOPRAM,1468200480154,"13,63"
22140,OXALATO DE ESCITALOPRAM,1468200480170,"20,44"
22141,OXALATO DE ESCITALOPRAM,1468200480189,"27,24"
22142,LAMOSYN CD,1468200490028,"86,94"
22143,LAMOSYN CD,1468200490052,"154,69"
22144,LAMOSYN CD,1468200490087,"270,78"
22145,LAMOSYN CD,1468200490109,"20,26"
22146,LAMOSYN CD,1468200490117,"28,96"
22147,LAMOSYN CD,1468200490125,"36,08"
22148,LAMOSYN CD,1468200490133,"51,54"
22149,LAMOSYN CD,1468200490141,"63,16"
22150,LAMOSYN CD,1468200490151,"90,24"
22151,LAMOTRIGINA,1468200500023,"49,03"
22152,LAMOTRIGINA,1468200500058,"98,07"
22153,LAMOTRIGINA,1468200500082,"147,12"
22154,ROCKY,1468200510096,"14,68"
22155,ROCKY,1468200510101,"52,15"
22156,PANTOPRAZOL,1468200520016,"59,97"
22157,PANTOPRAZOL,1468200520024,"299,98"
22158,PANTOPRAZOL,1468200520032,"1500,01"
22159,PANTOPRAZOL,1468200520040,"3000,01"
22160,FELISSA,1468200540041,"107,44"
22161,FELISSA,1468200540076,"81,81"
22162,FELISSA,1468200540084,"87,67"
22163,FELISSA,1468200540122,"210,24"
22164,FELISSA,1468200540130,"225,27"
22165,FELISSA,1468200540157,"26,85"
22166,FELISSA,1468200540173,"20,44"
22167,FELISSA,1468200540181,"52,54"
22168,FELISSA,1468200540289,"38,36"
22169,FELISSA,1468200540319,"115,13"
22170,FELISSA,1468200540378,"29,21"
22171,FELISSA,1468200540432,"75,08"
22172,LAMOSYN,1468200560018,"37,99"
22173,LAMOSYN,1468200560026,"76,01"
22174,LAMOSYN,1468200560034,"64,69"
22175,LAMOSYN,1468200560042,"129,41"
22176,LAMOSYN,1468200560050,"110,42"
22177,LAMOSYN,1468200560069,"220,84"
22178,LINEZOLIDA,1468200570031,"1591,12"
22179,CLORIDRATO DE MOXIFLOXACINO,1468200580019,"100,34"
22180,DICLORIDRATO DE LEVOCETIRIZINA,1468200590014,"14,52"
22181,DICLORIDRATO DE LEVOCETIRIZINA,1468200590022,"20,76"
22182,DICLORIDRATO DE LEVOCETIRIZINA,1468200590030,"29,06"
22183,DICLORIDRATO DE LEVOCETIRIZINA,1468200590049,"43,61"
22184,LETROZOL,1468200600011,"444,22"
22185,NEUGABA,1468200610015,"39,58"
22186,NEUGABA,1468200610023,"79,15"
22187,NEUGABA,1468200610031,"158,32"
22188,NEUGABA,1468200610041,"62,45"
22189,NEUGABA,1468200610058,"124,91"
22190,NEUGABA,1468200610066,"249,82"
22191,BORTEZOMIBE,1468200620010,"2387,68"
22192,ROCKY LP,1468200650017,"19,83"
22193,ROCKY LP,1468200650025,"59,50"
22194,ROCKY LP,1468200650051,"112,48"
22195,ROCKY LP,1468200650084,"246,09"
22196,EXEMESTANO,1468200660063,"438,96"
22197,ANYA,1468200670026,"531,30"
22198,ANYA,1468200670034,"569,26"
22199,ANYA,1468200670050,"1707,81"
22200,ANYA,1468200670069,"3795,15"
22201,ANYA,1468200670085,"9487,89"
22202,ACETATO DE ABIRATERONA,1468200680013,"5946,43"
22203,DECITABINA,1468200690019,"2976,67"
22204,SAMILE,1468200710011,"98,77"
22205,SAMILE,1468200710028,"120,85"
22206,EMAH,1468200720066,"420,74"
22207,EMAH,1468200720082,"1262,25"
22208,RECZIL,1468200730061,"269,76"
22209,RECZIL,1468200730096,"80,90"
22210,RECZIL,1468200730134,"242,75"
22211,DALILAH,1468200740016,"25,70"
22212,DALILAH,1468200740059,"111,08"
22213,DALILAH,1468200740113,"114,77"
22214,DEVALY LP,1468200750011,"6,38"
22215,DEVALY LP,1468200750021,"31,99"
22216,DEVALY LP,1468200750038,"12,82"
22217,DEVALY LP,1468200750054,"64,16"
22218,DEVALY LP,1468200750062,"10,66"
22219,DEVALY LP,1468200750070,"63,98"
22220,DEVALY LP,1468200750089,"95,98"
22221,DEVALY LP,1468200750097,"21,38"
22222,DEVALY LP,1468200750100,"128,32"
22223,DEVALY LP,1468200750119,"192,49"
22224,PEMETREXEDE DISSODICO,1468200760017,"821,55"
22225,PEMETREXEDE DISSODICO,1468200760025,"4107,79"
22226,ANASTROZOL,1468200770039,"441,02"
22227,ANASTROZOL,1468200770055,"1323,14"
22228,ANASTROZOL,1468200770063,"2940,31"
22229,ANASTROZOL,1468200770081,"7350,81"
22230,ABBA,1468200780018,"5946,43"
22231,LILIYA,1468200800019,"444,22"
22232,ZOMI,1468200810014,"3196,52"
22233,LAMOSYN,1468200820011,"38,00"
22234,LAMOSYN,1468200820036,"64,70"
22235,LAMOSYN,1468200820052,"110,42"
22236,LAMOSYN,1468200820079,"12,67"
22237,LAMOSYN,1468200820087,"633,45"
22238,LAMOSYN,1468200820095,"21,56"
22239,LAMOSYN,1468200820109,"1078,50"
22240,LAMOSYN,1468200820117,"36,79"
22241,LAMOSYN,1468200820125,"1840,52"
22242,CABERGOLINA,1468200830015,"43,94"
22243,CABERGOLINA,1468200830031,"151,92"
22244,SUKHI,1468200840010,"1262,09"
22245,SUKHI,1468200840029,"6234,62"
22246,DECI,1468200850016,"4742,77"
22247,MEO,1468200910027,"111,87"
22248,DULLO,1468200920030,"84,40"
22249,DULLO,1468200920049,"253,21"
22250,DULLO,1468200920057,"506,42"
22251,GLICLAZIDA,1468200930028,"13,71"
22252,GLICLAZIDA,1468200930036,"26,08"
22253,GLICLAZIDA,1468200930052,"230,73"
22254,GLICLAZIDA,1468200930060,"461,43"
22255,GLICLAZIDA,1468200930079,"40,95"
22256,MESILATO DE IMATINIBE,1468200960016,"4146,79"
22257,MESILATO DE IMATINIBE,1468200960024,"4146,79"
22258,MESILATO DE IMATINIBE,1468200960032,"8293,60"
22259,MESILATO DE IMATINIBE,1468200960040,"8293,60"
22260,PLUTO,1468200970011,"5660,90"
22261,PLUTO,1468200970021,"5660,90"
22262,PLUTO,1468200970038,"11703,53"
22263,PLUTO,1468200970046,"11703,53"
22264,GULSHEN,1468200980051,"48,08"
22265,GULSHEN,1468200980068,"72,17"
22266,GULSHEN,1468200980076,"144,32"
22267,GULSHEN,1468200980084,"216,50"
22268,GULSHEN,1468200980130,"95,11"
22269,GULSHEN,1468200980149,"142,67"
22270,GULSHEN,1468200980157,"285,34"
22271,GULSHEN,1468200980165,"428,01"
22272,HOLLI,1468201020017,"33,59"
22273,HOLLI,1468201020025,"33,59"
22274,TILUMUS,1468201040018,"121,17"
